Source,Target
ORF6,MFF
ORF6,PSMC3
ORF6,PSMD1
ORF6,PSMD4
ORF6,GOPC
ORF6,TMEM159
ORF6,GPR126
ORF6,TTC7A
ORF6,SCYL1
ORF6,RHBDD2
ORF6,WDR18
ORF6,ODF2L
ORF6,NCEH1
ORF6,RIC1
ORF6,STIM2
ORF6,GRAMD1A
ORF6,CALCOCO1
ORF6,DENND1A
ORF6,PTPN1
ORF6,CYP4F11
ORF6,PEX19
ORF6,ABCD3
ORF6,RAB1A
ORF6,RAB2A
ORF6,RAC1
ORF6,RPL7
ORF6,RPL7A
ORF6,RPL9
ORF6,RPL12
ORF6,RPL13
ORF6,RPL18A
ORF6,RPL21
ORF6,RPL26
ORF6,RPL30
ORF6,RPL27A
ORF6,RPL35A
ORF6,RPN1
ORF6,RPN2
ORF6,RPS3
ORF6,RPS6
ORF6,RPS7
ORF6,RPS9
ORF6,RPS24
ORF6,SCD
ORF6,SDHA
ORF6,SEC13
ORF6,DNAJC1
ORF6,SGTA
ORF6,SHMT2
ORF6,SMAP2
ORF6,ACBD3
ORF6,SLC30A5
ORF6,CENPH
ORF6,SLC1A5
ORF6,SLC4A2
ORF6,GPR89A
ORF6,SLC12A2
ORF6,SLC12A4
ORF6,DDRGK1
ORF6,FSCN1
ORF6,SNRPD1
ORF6,SOAT1
ORF6,SRC
ORF6,SREBF1
ORF6,SREBF2
ORF6,STX5
ORF6,TFRC
ORF6,VDAC3
ORF6,VRK2
ORF6,XPO1
ORF6,CA12
ORF6,RAB7A
ORF6,GGCT
ORF6,REEP5
ORF6,CAD
ORF6,MBOAT7
ORF6,DDX39B
ORF6,IPO4
ORF6,SLC35E1
ORF6,UBXN8
ORF6,NAA25
ORF6,AAAS
ORF6,HM13
ORF6,TMX1
ORF6,YIPF5
ORF6,NETO2
ORF6,VANGL1
ORF6,RAB1B
ORF6,PICALM
ORF6,COG3
ORF6,WDR75
ORF6,MRPL45
ORF6,HOOK3
ORF6,AGPAT9
ORF6,RAE1
ORF6,OFD1
ORF6,TMEM209
ORF6,GFM1
ORF6,BLZF1
ORF6,GTPBP10
ORF6,USO1
ORF6,NUMB
ORF6,DYNLL1
ORF6,ABCC3
ORF6,PNPT1
ORF6,SERPINH1
ORF6,GBF1
ORF6,ADAM9
ORF6,RAB11A
ORF6,SUCLA2
ORF6,MCM3AP
ORF6,STBD1
ORF6,HIP1R
ORF6,IFT20
ORF6,YIF1B
ORF6,LYRM7
ORF6,USP14
ORF6,DPP9
ORF6,ACBD5
ORF6,MYADM
ORF6,EBAG9
ORF6,OSMR
ORF6,BUB3
ORF6,DDX21
ORF6,SLC33A1
ORF6,VAPB
ORF6,VAPA
ORF6,DHRS3
ORF6,MGME1
ORF6,COPB2
ORF6,TRIP11
ORF6,RPL23
ORF6,TXNL1
ORF6,FADS2
ORF6,ABCG2
ORF6,SCAMP1
ORF6,TECR
ORF6,MPDU1
ORF6,GOSR1
ORF6,SEC22B
ORF6,GOSR2
ORF6,MTRF1
ORF6,NUP155
ORF6,SEC24C
ORF6,MICAL2
ORF6,MTFR1
ORF6,TTC37
ORF6,NUP93
ORF6,KIAA0391
ORF6,AQR
ORF6,TM9SF4
ORF6,NUPL1
ORF6,SEC24D
ORF6,POM121
ORF6,GOLGA5
ORF6,CDC42
ORF7a,ZMYM6NB
ORF7a,OCLN
ORF7a,SCAMP3
ORF7a,ARPC1B
ORF7a,PREB
ORF7a,BCAP31
ORF7a,ARFRP1
ORF7a,LPCAT3
ORF7a,TRIM13
ORF7a,MFSD10
ORF7a,STX6
ORF7a,ABCC4
ORF7a,ZMPSTE24
ORF7a,BET1
ORF7a,ADAM10
ORF7a,TCIRG1
ORF7a,RTN3
ORF7a,EMC8
ORF7a,TLR6
ORF7a,PRMT5
ORF7a,PGRMC2
ORF7a,SEC24B
ORF7a,TOMM40
ORF7a,CLGN
ORF7a,SEC23A
ORF7a,ARL6IP5
ORF7a,ARPC1A
ORF7a,SPTLC1
ORF7a,ARFGEF1
ORF7a,TBL3
ORF7a,TGOLN2
ORF7a,YKT6
ORF7a,SPINT2
ORF7a,CGRRF1
ORF7a,CES1
ORF7a,EBP
ORF7a,TBR1
ORF7a,SLC12A7
ORF7a,WDR4
ORF7a,SEC24A
ORF7a,USP19
ORF7a,YIF1A
ORF7a,SUGT1
ORF7a,CKAP4
ORF7a,ILVBL
ORF7a,SLC27A4
ORF7a,SLC27A2
ORF7a,RAB35
ORF7a,RCC1
ORF7a,ABHD2
ORF7a,TMEM115
ORF7a,RER1
ORF7a,NUPL2
ORF7a,SEC23IP
ORF7a,CHML
ORF7a,PRAF2
ORF7a,SEC63
ORF7a,CHP1
ORF7a,ACOT7
ORF7a,OSBPL8
ORF7a,OSBPL11
ORF7a,ADCY9
ORF7a,NUS1
ORF7a,GINM1
ORF7a,SNAP47
ORF7a,AP2M1
ORF7a,CLCN7
ORF7a,PDZD8
ORF7a,CLPTM1
ORF7a,LRIG3
ORF7a,SLC15A4
ORF7a,CLTC
ORF7a,ABCC2
ORF7a,CANT1
ORF7a,PIGU
ORF7a,ADH5
ORF7a,NUP35
ORF7a,COPA
ORF7a,DCBLD2
ORF7a,CPD
ORF7a,CPT1A
ORF7a,AGPAT6
ORF7a,LYSMD4
ORF7a,TMEM199
ORF7a,SLC30A7
ORF7a,CXADR
ORF7a,CYB5A
ORF7a,CYBA
ORF7a,VKORC1L1
ORF7a,ANKRD46
ORF7a,VPS13B
ORF7a,MOSPD2
ORF7a,CYP51A1
ORF7a,DAD1
ORF7a,TMTC3
ORF7a,DAG1
ORF7a,DARS
ORF7a,TOR1AIP2
ORF7a,CNST
ORF7a,DDB2
ORF7a,DDOST
ORF7a,DHCR7
ORF7a,DHCR24
ORF7a,DYNC1I2
ORF7a,JAG1
ORF7a,SLC26A2
ORF7a,ECE1
ORF7a,EEF1A2
ORF7a,ANO6
ORF7a,EIF2S1
ORF7a,EPHA2
ORF7a,ELAVL1
ORF7a,TMEM201
ORF7a,ABCA1
ORF7a,EMD
ORF7a,STT3B
ORF7a,TAPT1
ORF7a,STOM
ORF7a,EPHX1
ORF7a,EPS15
ORF7a,ERBB2
ORF7a,ACSL3
ORF7a,FAT1
ORF7a,ABCA3
ORF7a,THSD7A
ORF7a,ALDH3A2
ORF7a,ALDOA
ORF7a,COG2
ORF7a,FNDC3A
ORF7a,SEC31A
ORF7a,TRAPPC8
ORF7a,SACM1L
ORF7a,ATF6
ORF7a,RAB3GAP1
ORF7a,SCAP
ORF7a,PTGR1
ORF7a,RAB21
ORF7a,USP33
ORF7a,MON2
ORF7a,PDXDC1
ORF7a,ANKLE2
ORF7a,CLCC1
ORF7a,WDR43
ORF7a,GGA3
ORF7a,UBXN4
ORF7a,FAF2
ORF7a,SYNE2
ORF7a,NUP210
ORF7a,VPS13A
ORF7a,KIAA0922
ORF7a,BOP1
ORF7a,SCFD1
ORF7a,CLEC16A
ORF7a,DPY19L1
ORF7a,DNAJC16
ORF7a,ESYT1
ORF7a,SUN1
ORF7a,ANGEL1
ORF7a,COTL1
ORF7a,SLC44A1
ORF7a,TRAM1
ORF7a,TMEM131
ORF7a,SLC39A14
ORF7a,RPL13A
ORF7a,NNT
ORF7a,PIGN
ORF7a,LEMD3
ORF7a,ACOT9
ORF7a,PLD3
ORF7a,PLXNB2
ORF7a,SLC7A11
ORF7a,TMEM2
ORF7a,TMEM245
ORF7a,FKBP8
ORF7a,APOL2
ORF7a,PANX1
ORF7a,TMEM9
ORF7a,LCLAT1
ORF7a,FZD2
ORF7a,GABRA5
ORF7a,WDR72
ORF7a,TBC1D22A
ORF7a,BAMBI
ORF7a,RHBDD3
ORF7a,COG4
ORF7a,YIPF3
ORF7a,C1orf43
ORF7a,SGMS1
ORF7a,PVRL3
ORF7a,TMEM87A
ORF7a,C2CD2
ORF7a,GORASP2
ORF7a,LRP10
ORF7a,ABHD12
ORF7a,TOR1AIP1
ORF7a,PCDHB5
ORF7a,ARFGAP3
ORF7a,CNNM3
ORF7a,MYOF
ORF7a,TBL2
ORF7a,GGCX
ORF7a,AMFR
ORF7a,RANBP6
ORF7a,COPG2
ORF7a,GJA1
ORF7a,NPTN
ORF7a,GHITM
ORF7a,PRPF19
ORF7a,RABGEF1
ORF7a,GLG1
ORF7a,GOLGA2
ORF7a,GOLGA3
ORF7a,GOLGA4
ORF7a,SLCO3A1
ORF7a,TMED8
ORF7a,FAM177A1
ORF7a,RNF149
ORF7a,RABL3
ORF7a,CYP4V2
ORF7a,TRIM59
ORF7a,FLVCR1
ORF7a,ORMDL2
ORF7a,SLC25A4
ORF7a,SEC61A1
ORF7a,CERS2
ORF7a,HADHA
ORF7a,HLA-A
ORF7a,HLA-C
ORF7a,HMGCR
ORF7a,HMOX1
ORF7a,HMOX2
ORF7a,APBB2
ORF7a,PRMT1
ORF7a,HSPA4
ORF7a,APLP2
ORF7a,IFNGR1
ORF7a,SLC35B2
ORF7a,AMIGO2
ORF7a,IGF2R
ORF7a,APP
ORF7a,IL6ST
ORF7a,ITGA6
ORF7a,ITGA3
ORF7a,ITGB1
ORF7a,EIF6
ORF7a,ITGB5
ORF7a,STT3A
ORF7a,ITPR1
ORF7a,ITPR2
ORF7a,ITPR3
ORF7a,ARCN1
ORF7a,TMEM205
ORF7a,ARF1
ORF7a,KCNN4
ORF7a,ARF4
ORF7a,ARF5
ORF7a,KTN1
ORF7a,ARHGAP1
ORF7a,LBR
ORF7a,LDHB
ORF7a,ARHGDIA
ORF7a,FADS1
ORF7a,LMAN1
ORF7a,PCNXL3
ORF7a,SNX19
ORF7a,LMNA
ORF7a,LMNB1
ORF7a,ARL1
ORF7a,LNPEP
ORF7a,LRP6
ORF7a,LRP5
ORF7a,ARSE
ORF7a,MCM5
ORF7a,ASIC1
ORF7a,RAB8A
ORF7a,MET
ORF7a,MGST1
ORF7a,MGST3
ORF7a,ABCC1
ORF7a,MXRA7
ORF7a,TYW1B
ORF7a,ATP6
ORF7a,NEO1
ORF7a,ATP1A1
ORF7a,NOP2
ORF7a,NOTCH2
ORF7a,NOTCH3
ORF7a,NPC1
ORF7a,ATP2A2
ORF7a,ATP2B1
ORF7a,CISD2
ORF7a,OSBP
ORF7a,OXA1L
ORF7a,FURIN
ORF7a,PAFAH1B1
ORF7a,NSDHL
ORF7a,PCDH9
ORF7a,ATL1
ORF7a,RPS27L
ORF7a,TMX2
ORF7a,RDH11
ORF7a,SAR1B
ORF7a,HSD17B11
ORF7a,CRIM1
ORF7a,BET1L
ORF7a,ERGIC2
ORF7a,ZDHHC3
ORF7a,TEX264
ORF7a,UBE2J1
ORF7a,PTPLAD1
ORF7a,RAB14
ORF7a,GDE1
ORF7a,NBAS
ORF7a,ERGIC3
ORF7a,DHRS7
ORF7a,SARAF
ORF7a,WWOX
ORF7a,RAB8B
ORF7a,PEX13
ORF7a,PI4KB
ORF7a,PKD2
ORF7a,TPCN1
ORF7a,STX18
ORF7a,PLRG1
ORF7a,ATP6V0A1
ORF7a,ATP6AP1
ORF7a,ATP7A
ORF7a,CYCS
ORF7a,SLC38A2
ORF7a,NLE1
ORF7a,POR
ORF7a,TMCO1
ORF7a,ZDHHC13
ORF7a,TMEM106B
ORF7a,DNAJB12
ORF7a,TRPM4
ORF7a,TRPM7
ORF7a,TOR4A
ORF7a,TMEM214
ORF7a,RETSAT
ORF7a,CDKAL1
ORF7a,MKS1
ORF7a,SEMA4C
ORF7a,C1orf27
ORF7a,PARP16
ORF7a,TMEM160
ORF7a,AUP1
ORF7a,ANO10
ORF7a,LRRC8D
ORF7a,TMEM38B
ORF7a,TMEM33
ORF7a,ARL8B
ORF7a,TMEM57
ORF7a,NAT10
ORF7a,SMU1
ORF7a,STEAP3
ORF7a,KIRREL
ORF7a,TYW1
ORF7a,AGPAT5
ORF7a,LSG1
ORF7a,LGR4
ORF7a,LRRC59
ORF7a,VEZT
ORF7a,POMGNT1
ORF7a,ZDHHC7
ORF7a,SMPD4
ORF7a,NPLOC4
ORF7a,SLC30A6
ORF7a,NDC1
ORF7a,DNAJC11
ORF7a,PRR11
ORF7a,PRKCA
ORF7a,PRKCD
ORF7a,CISD1
ORF7a,PRKCI
ORF7a,USE1
ORF7a,TEX2
ORF7a,GPRC5C
ORF7a,AXL
ORF7a,RCC2
ORF7a,ALG1
ORF7a,PCDHB2
ORF7a,PCDHA12
ORF7a,PCDHA4
ORF7a,LRRC8A
ORF7a,TMEM9B
ORF7a,SAR1A
ORF7a,EMC7
ORF7a,UGGT1
ORF7a,TM9SF3
ORF7a,PSMB5
ORF7a,CCDC47
ORF7a,PSMC1
ORF7a,PSMD1
ORF7a,PSMD3
ORF7a,PSMD4
ORF7a,GOPC
ORF7a,ATP13A1
ORF7a,RTN4
ORF7a,SCYL3
ORF7a,SLC39A10
ORF7a,GPR126
ORF7a,ERGIC1
ORF7a,SNX14
ORF7a,PBXIP1
ORF7a,SCYL1
ORF7a,RHBDD2
ORF7a,WDR18
ORF7a,GRAMD1B
ORF7a,ESYT2
ORF7a,NCEH1
ORF7a,DOCK6
ORF7a,RIC1
ORF7a,STIM2
ORF7a,GRAMD1A
ORF7a,FAM160B1
ORF7a,PTPN1
ORF7a,PTPN2
ORF7a,CYP4F11
ORF7a,PTPRJ
ORF7a,RAB1A
ORF7a,RAB2A
ORF7a,RAB3B
ORF7a,RAB13
ORF7a,RAB27A
ORF7a,RAB27B
ORF7a,RAB5C
ORF7a,RAC1
ORF7a,RAN
ORF7a,HCN2
ORF7a,RPL3
ORF7a,RPL6
ORF7a,RPL7
ORF7a,RPL7A
ORF7a,RPL8
ORF7a,RPL9
ORF7a,RPL11
ORF7a,RPL12
ORF7a,RPL13
ORF7a,RPL18
ORF7a,RPL18A
ORF7a,RPL21
ORF7a,RPL26
ORF7a,RPL27
ORF7a,RPL30
ORF7a,RPL27A
ORF7a,RPL28
ORF7a,RPL29
ORF7a,RPL35A
ORF7a,RPL36AL
ORF7a,RPL37A
ORF7a,RPN1
ORF7a,RPN2
ORF7a,RPS3
ORF7a,RPS6
ORF7a,RPS7
ORF7a,RPS9
ORF7a,RPS11
ORF7a,RPS16
ORF7a,RPS24
ORF7a,RPS26
ORF7a,RPS27
ORF7a,RRBP1
ORF7a,SC5D
ORF7a,SCD
ORF7a,SCN9A
ORF7a,SEC13
ORF7a,DNAJC1
ORF7a,ATL2
ORF7a,SGTA
ORF7a,ACBD3
ORF7a,C16orf58
ORF7a,FNDC3B
ORF7a,ELOVL1
ORF7a,SLC30A5
ORF7a,NBEAL1
ORF7a,SLC1A5
ORF7a,SLC2A1
ORF7a,SLC4A2
ORF7a,SLC6A6
ORF7a,GPR89A
ORF7a,SLC6A8
ORF7a,SLC9A1
ORF7a,SLC12A2
ORF7a,SLC12A4
ORF7a,SLC16A1
ORF7a,SLC19A1
ORF7a,SLC22A3
ORF7a,DDRGK1
ORF7a,BMPR2
ORF7a,FSCN1
ORF7a,BNIP1
ORF7a,SNRPD1
ORF7a,SOAT1
ORF7a,SORD
ORF7a,SRC
ORF7a,SREBF1
ORF7a,SREBF2
ORF7a,SRP72
ORF7a,SRPR
ORF7a,SSR1
ORF7a,STIM1
ORF7a,STX5
ORF7a,STXBP3
ORF7a,SURF4
ORF7a,TACC1
ORF7a,ADAM17
ORF7a,TAP2
ORF7a,TCP1
ORF7a,TFRC
ORF7a,SEC62
ORF7a,TMF1
ORF7a,TMPO
ORF7a,SLC35A2
ORF7a,VDAC3
ORF7a,VRK2
ORF7a,MYRF
ORF7a,WFS1
ORF7a,FMNL1
ORF7a,ZFPL1
ORF7a,CA12
ORF7a,SLC30A1
ORF7a,LRP8
ORF7a,FZD5
ORF7a,RAB7A
ORF7a,GGCT
ORF7a,REEP5
ORF7a,TMEM109
ORF7a,CAD
ORF7a,FAM134A
ORF7a,MBOAT7
ORF7a,FA2H
ORF7a,DDX39B
ORF7a,GCC1
ORF7a,RHBDF2
ORF7a,NOL9
ORF7a,TMC7
ORF7a,KIAA0319L
ORF7a,SLC35E1
ORF7a,UBXN8
ORF7a,NOL10
ORF7a,ERMP1
ORF7a,DNAJB14
ORF7a,TMEM156
ORF7a,PGAP1
ORF7a,SLC35F5
ORF7a,CDK5RAP3
ORF7a,REEP4
ORF7a,NDFIP1
ORF7a,CYB5B
ORF7a,KIAA1715
ORF7a,AAAS
ORF7a,CLPTM1L
ORF7a,HM13
ORF7a,SLC38A1
ORF7a,TMX1
ORF7a,YIPF5
ORF7a,ITM2C
ORF7a,VMP1
ORF7a,NETO2
ORF7a,VANGL1
ORF7a,RAB1B
ORF7a,CAMLG
ORF7a,CANX
ORF7a,UBL4A
ORF7a,FZD6
ORF7a,COG3
ORF7a,RAB34
ORF7a,SLC25A11
ORF7a,MAGT1
ORF7a,SLC41A2
ORF7a,WDR75
ORF7a,UTP15
ORF7a,ANTXR1
ORF7a,FAR1
ORF7a,CCDC115
ORF7a,ARFGAP2
ORF7a,HOOK3
ORF7a,ATRN
ORF7a,USP32
ORF7a,PIGO
ORF7a,AGPAT9
ORF7a,SFT2D3
ORF7a,AIFM2
ORF7a,ATAD1
ORF7a,TMEM87B
ORF7a,TMEM209
ORF7a,DGKE
ORF7a,ITPRIP
ORF7a,BLZF1
ORF7a,PPAP2C
ORF7a,USO1
ORF7a,EIF3B
ORF7a,ABCC3
ORF7a,SERPINH1
ORF7a,MBTPS1
ORF7a,GBF1
ORF7a,ADAM15
ORF7a,ADAM9
ORF7a,NRP2
ORF7a,SQSTM1
ORF7a,SGPL1
ORF7a,CPNE3
ORF7a,SGCE
ORF7a,RAB29
ORF7a,KYNU
ORF7a,STBD1
ORF7a,MPZL1
ORF7a,YIF1B
ORF7a,GPRC5A
ORF7a,PKMYT1
ORF7a,DPP9
ORF7a,MTMR6
ORF7a,SLC16A3
ORF7a,LMF2
ORF7a,ACBD5
ORF7a,HGS
ORF7a,NEMF
ORF7a,MYADM
ORF7a,EBAG9
ORF7a,OSMR
ORF7a,BUB3
ORF7a,RFT1
ORF7a,DDX21
ORF7a,SLC33A1
ORF7a,XPR1
ORF7a,MTDH
ORF7a,VAPB
ORF7a,VAPA
ORF7a,RAB11B
ORF7a,GORAB
ORF7a,DHRS3
ORF7a,COPB2
ORF7a,GPR56
ORF7a,TRIP11
ORF7a,MMGT1
ORF7a,RPL23
ORF7a,TM9SF2
ORF7a,SFXN1
ORF7a,FADS2
ORF7a,ABCG2
ORF7a,ITM2B
ORF7a,EIF2AK3
ORF7a,PIGB
ORF7a,SLC4A7
ORF7a,SCARB1
ORF7a,SCAMP1
ORF7a,TECR
ORF7a,MPDU1
ORF7a,GOSR1
ORF7a,TMEM59
ORF7a,TP53I11
ORF7a,EI24
ORF7a,SEC22B
ORF7a,VPS26A
ORF7a,GOSR2
ORF7a,PITPNM1
ORF7a,PDIA4
ORF7a,NUP155
ORF7a,SEC24C
ORF7a,MICAL2
ORF7a,GCC2
ORF7a,HERPUD1
ORF7a,TM9SF4
ORF7a,SPCS2
ORF7a,PTDSS1
ORF7a,SEC24D
ORF7a,LRBA
ORF7a,LPGAT1
ORF7a,WDR1
ORF7a,GOLGA5
ORF7a,CDC42
ORF7b,POM121C
ORF7b,UPK3BL
ORF7b,OCLN
ORF7b,ABCB6
ORF7b,SCAMP2
ORF7b,SCAMP3
ORF7b,ATP9A
ORF7b,ARPC1B
ORF7b,CTDSP2
ORF7b,PREB
ORF7b,PDIA6
ORF7b,BCAP31
ORF7b,ATP6AP2
ORF7b,TRIM13
ORF7b,MFSD10
ORF7b,STX6
ORF7b,ABCC4
ORF7b,ZMPSTE24
ORF7b,BET1
ORF7b,TCIRG1
ORF7b,RTN3
ORF7b,EMC8
ORF7b,PRMT5
ORF7b,CDIPT
ORF7b,PGRMC2
ORF7b,SEC24B
ORF7b,EMG1
ORF7b,TOMM40
ORF7b,CLGN
ORF7b,SEC23A
ORF7b,VTI1B
ORF7b,VAT1
ORF7b,SEMA4B
ORF7b,ARL6IP5
ORF7b,SPTLC1
ORF7b,ARFGEF2
ORF7b,ARFGEF1
ORF7b,TBL3
ORF7b,TGOLN2
ORF7b,YKT6
ORF7b,SPINT2
ORF7b,CES1
ORF7b,SLC12A7
ORF7b,YME1L1
ORF7b,SEC24A
ORF7b,PGRMC1
ORF7b,RAB10
ORF7b,YIF1A
ORF7b,PNPLA6
ORF7b,STARD3
ORF7b,SEC61B
ORF7b,OS9
ORF7b,TMED2
ORF7b,CKAP4
ORF7b,IMMT
ORF7b,ILVBL
ORF7b,SLC27A4
ORF7b,ADCY3
ORF7b,SLC27A2
ORF7b,RAB35
ORF7b,RCC1
ORF7b,ABHD2
ORF7b,RER1
ORF7b,NUPL2
ORF7b,CHML
ORF7b,PRAF2
ORF7b,SEC63
ORF7b,CHP1
ORF7b,VPS45
ORF7b,ACOT7
ORF7b,OSBPL8
ORF7b,OSBPL11
ORF7b,ADCY9
ORF7b,NUS1
ORF7b,TLCD1
ORF7b,GINM1
ORF7b,SNAP47
ORF7b,AP2M1
ORF7b,CLCN7
ORF7b,ZFYVE27
ORF7b,PDZD8
ORF7b,CLPTM1
ORF7b,LRIG3
ORF7b,SLC15A4
ORF7b,CLTC
ORF7b,ABCC2
ORF7b,PIGU
ORF7b,NUP35
ORF7b,COPA
ORF7b,DCBLD2
ORF7b,COX15
ORF7b,CPD
ORF7b,CPT1A
ORF7b,AGPAT6
ORF7b,RPS4Y2
ORF7b,SLC25A10
ORF7b,TMEM199
ORF7b,CTSD
ORF7b,RMDN2
ORF7b,CXADR
ORF7b,CYB5A
ORF7b,MARVELD2
ORF7b,CYBA
ORF7b,CYP1B1
ORF7b,VKORC1L1
ORF7b,RDH10
ORF7b,ANKRD46
ORF7b,VPS13B
ORF7b,MOSPD2
ORF7b,CYP51A1
ORF7b,DAD1
ORF7b,TMTC3
ORF7b,DENND5B
ORF7b,DAG1
ORF7b,DARS
ORF7b,TOR1AIP2
ORF7b,CNST
ORF7b,DDB1
ORF7b,DDB2
ORF7b,DDOST
ORF7b,DHCR7
ORF7b,DYNC1I2
ORF7b,JAG1
ORF7b,SLC26A2
ORF7b,ECE1
ORF7b,S1PR3
ORF7b,EEF1A2
ORF7b,EGFR
ORF7b,ANO6
ORF7b,EIF2S1
ORF7b,EIF2S3
ORF7b,EPHA2
ORF7b,EIF4A1
ORF7b,TMEM201
ORF7b,ABCA1
ORF7b,EMD
ORF7b,STT3B
ORF7b,TAPT1
ORF7b,SLC29A1
ORF7b,VMA21
ORF7b,STOM
ORF7b,EPHX1
ORF7b,ERBB2
ORF7b,FBL
ORF7b,EXT2
ORF7b,F2RL1
ORF7b,ACSL3
ORF7b,FAT1
ORF7b,ABCA3
ORF7b,FAM171A1
ORF7b,DAGLB
ORF7b,THSD7A
ORF7b,ALDH3A2
ORF7b,ALDOA
ORF7b,COG2
ORF7b,COPG1
ORF7b,FNDC3A
ORF7b,FASTKD2
ORF7b,SACM1L
ORF7b,ATF6
ORF7b,RAB3GAP1
ORF7b,SCAP
ORF7b,PTGR1
ORF7b,PCNX
ORF7b,RAB21
ORF7b,TMCC1
ORF7b,USP33
ORF7b,MON2
ORF7b,PDXDC1
ORF7b,ANKLE2
ORF7b,CLCC1
ORF7b,GGA3
ORF7b,UBXN4
ORF7b,GANAB
ORF7b,FAF2
ORF7b,SYNE2
ORF7b,NUP210
ORF7b,VPS13A
ORF7b,KIAA0922
ORF7b,BOP1
ORF7b,SCFD1
ORF7b,CLEC16A
ORF7b,SLC9A8
ORF7b,DPY19L1
ORF7b,WDR7
ORF7b,DNAJC16
ORF7b,ESYT1
ORF7b,SUN1
ORF7b,ANGEL1
ORF7b,CTDNEP1
ORF7b,COTL1
ORF7b,SLC44A1
ORF7b,ABCB10
ORF7b,TRAM1
ORF7b,TMEM131
ORF7b,SLC39A14
ORF7b,RPL13A
ORF7b,NNT
ORF7b,CDC42EP4
ORF7b,LEMD3
ORF7b,ACOT9
ORF7b,PLD3
ORF7b,PLXNB2
ORF7b,SLC7A11
ORF7b,TMEM2
ORF7b,PRKD3
ORF7b,TMEM245
ORF7b,FKBP8
ORF7b,APOL2
ORF7b,PANX1
ORF7b,TMEM9
ORF7b,LCLAT1
ORF7b,FZD2
ORF7b,ZDHHC20
ORF7b,LPCAT4
ORF7b,GABRA5
ORF7b,WDR72
ORF7b,SUN2
ORF7b,BAMBI
ORF7b,RHBDD3
ORF7b,YIPF3
ORF7b,AHCTF1
ORF7b,C1orf43
ORF7b,ZDHHC5
ORF7b,PVRL3
ORF7b,TMEM87A
ORF7b,C2CD2
ORF7b,GORASP2
ORF7b,LRP10
ORF7b,TMEM98
ORF7b,SLITRK5
ORF7b,APPL1
ORF7b,ABHD12
ORF7b,TOR1AIP1
ORF7b,PCDHB5
ORF7b,ARFGAP3
ORF7b,MYOF
ORF7b,TBL2
ORF7b,GDI2
ORF7b,GGCX
ORF7b,AMFR
ORF7b,GGT7
ORF7b,RANBP6
ORF7b,NBEA
ORF7b,GJA1
ORF7b,AP3M1
ORF7b,NPTN
ORF7b,ATP2C1
ORF7b,SND1
ORF7b,ERLEC1
ORF7b,PRPF19
ORF7b,GLG1
ORF7b,GOLGA2
ORF7b,GOLGA4
ORF7b,TMED8
ORF7b,FAM177A1
ORF7b,FAM171A2
ORF7b,RNF149
ORF7b,RABL3
ORF7b,CYP4V2
ORF7b,SCARA5
ORF7b,GPR39
ORF7b,TRIM59
ORF7b,FLVCR1
ORF7b,TMEM230
ORF7b,ORMDL2
ORF7b,SLC25A4
ORF7b,PDIA3
ORF7b,CYP2S1
ORF7b,SENP1
ORF7b,SEC61A1
ORF7b,CERS2
ORF7b,ERO1L
ORF7b,HADHA
ORF7b,HLA-A
ORF7b,HMOX1
ORF7b,HMOX2
ORF7b,APBB1
ORF7b,APBB2
ORF7b,PRMT1
ORF7b,APLP2
ORF7b,IFNGR1
ORF7b,SLC35B2
ORF7b,AMIGO2
ORF7b,IGF2R
ORF7b,IGFBP4
ORF7b,APP
ORF7b,IL6ST
ORF7b,IMPA1
ORF7b,ITGA6
ORF7b,ITGA3
ORF7b,ITGB1
ORF7b,EIF6
ORF7b,ITGB5
ORF7b,STT3A
ORF7b,ITPR1
ORF7b,ITPR2
ORF7b,ITPR3
ORF7b,JAK1
ORF7b,TMEM205
ORF7b,MIA3
ORF7b,ARF1
ORF7b,KCNN4
ORF7b,ARF4
ORF7b,ARF5
ORF7b,ARF6
ORF7b,KTN1
ORF7b,LAMB1
ORF7b,ARHGAP1
ORF7b,LBR
ORF7b,LDHB
ORF7b,ARHGDIA
ORF7b,FADS1
ORF7b,LMAN1
ORF7b,PCNXL3
ORF7b,SNX19
ORF7b,LMNA
ORF7b,LMNB1
ORF7b,RGPD1
ORF7b,ARL1
ORF7b,LNPEP
ORF7b,LRCH4
ORF7b,LRP4
ORF7b,CUEDC1
ORF7b,LRP6
ORF7b,LRP5
ORF7b,ARSE
ORF7b,MCM5
ORF7b,RAB8A
ORF7b,MET
ORF7b,MGST1
ORF7b,MGST3
ORF7b,MID1
ORF7b,ABCC1
ORF7b,MXRA7
ORF7b,ASPH
ORF7b,MYO5A
ORF7b,NARS
ORF7b,NEO1
ORF7b,ATP1A1
ORF7b,NOTCH3
ORF7b,PNP
ORF7b,NPC1
ORF7b,ATP2A2
ORF7b,ATP2B1
ORF7b,ROR1
ORF7b,CISD2
ORF7b,ATP2B4
ORF7b,OSBP
ORF7b,P4HB
ORF7b,FURIN
ORF7b,PAFAH1B1
ORF7b,NSDHL
ORF7b,PCDH9
ORF7b,GOLT1B
ORF7b,ATL1
ORF7b,RPS27L
ORF7b,TMX2
ORF7b,RDH11
ORF7b,ZDHHC9
ORF7b,SAR1B
ORF7b,HSD17B12
ORF7b,HSD17B11
ORF7b,CRIM1
ORF7b,BET1L
ORF7b,ZDHHC3
